"UPPER(SUBSTRING(fb_primarykey,3,24))","fund_id"
"61E46FCF3B8F1C72C0A801E1","5665-2"
"FB953FF83B8F2676C0A801E1","5665-3"
"BF9E0EE93B9D0927C0A80119","5666-1"
"3FA2028C43C294C9C0A80133","5667-1"
"E96C601646B2BDD0C0A80133","5668-1"
"FF23332347C7FDD8C0A80132","5669-1"
"C1A21AF73A1F3023C0A80119","567-1"
"7B7A02A4463B5875C0A80133","5670-1"
"CA2E4C68461A916DC0A80132","5671-1"
"14294C68461A9304C0A80132","5671-2"
"C2FE337D43D0EFFBC0A80134","5672-1"
"B46003E542CD9385C0A80132","5673-1"
"62B122BD44F4BE0DC0A80134","5674-1"
"64F622BD44F4BE59C0A80134","5674-2"
"67CB22BD44F4BEACC0A80134","5674-3"
"EB013D8544F6F30FC0A80132","5674-4"
"BBE3025C445BEF2CC0A80132","5675-1"
"D7136D6244BA7772C0A80132","5675-2"
"2D396C10EC0005D4C66AEB12","5676-1"
"BDB40E213A18079BC0A80118","5677-1"
"BFFC0E213A181247C0A80118","5677-2"
"F3690E213A18194EC0A80118","5677-3"
"2862399443FFE88EC0A80133","5678-1"
"100A5CC443DDCFC1C0A80133","5678-2"
"1E075DAD4257EF0CC0A80132","5679-1"
"0923490B4036CD6DC0A80134","568-1"
"5B84580E434099C0C0A80133","5680-1"
"104A2F824420E27FC0A80134","5680-2"
"072F66ED3988C70FC0A80119","5681-1"
"AAA76BA03EAB243CC0A80132","5682-1"
"AB63006A3EAC8B7DC0A80133","5682-2"
"EAB556FF4B574B9FC0A80135","5683-1"
"FDC156FF4B574F0FC0A80135","5683-2"
"457870E33ACAB0F4C0A801E0","5684-1"
"BD20567E3C7EAD2EC0A801E0","5684-2"
"46692BE539A97397C0A801E1","5684-3"
"4E6A2BE539A97CFDC0A801E1","5684-4"
"9EE7101F39A9CB2BC0A801E0","5684-5"
"3DD970CA39DB5117C0A80119","5684-6"
"1585028A442C6282C0A80134","5685-1"
"9C222C1042D6EB4DC0A80133","5685-2"
"C1071DDC42656811C0A80132","5686-1"
"8F8403614029B0ADC0A80134","5686-2"
"0D71034B402D016AC0A80133","5686-3"
"5DCF575540BE696DC0A80133","5686-4"
"C5D61295429C6F59C0A80133","5686-5"
"F3771295429C70B7C0A80133","5686-6"
"EFC32C5A446B994AC0A80134","5686-7"
"2EE0191E447BE1B4C0A80134","5686-8"
"06A40C8947C30C72C0A80135","5687-1"
"578B0D01450B7A7CC0A80133","5688-1"
"4BEA24104A302331C0A80135","5688-2"
"9DA524403F8C296EC0A80133","5689-1"
"0C733AE0431A170CC0A80132","5689-10"
"CFAE5CF0431B1806C0A80134","5689-11"
"B839027C431B3A96C0A80133","5689-12"
"D5CC027C431B4542C0A80133","5689-13"
"F8D8027C431B4F45C0A80133","5689-14"
"A985641E4311437EC0A80132","5689-2"
"A24C08FB43116DC4C0A80134","5689-3"
"455902CA4314CB2FC0A80134","5689-4"
"AF2934B94319A7DAC0A80133","5689-5"
"190B34B94319B77AC0A80133","5689-6"
"019241824319DED0C0A80133","5689-7"
"4BDA41824319F173C0A80133","5689-8"
"F7D20DC34319FED8C0A80133","5689-9"
"F9133DB13A1FCBC1C0A801E0","569-2"
"6D8D6CDC42839E35C0A80133","569-3"
"FC300C874501C925C0A80132","5690-1"
"71D64EBE3B5F3D4EC0A801E0","5691-1"
"18A874BC3B602EE1C0A801E1","5691-2"
"694E74BC3B603A2FC0A801E1","5691-3"
"FEB474BC3B603FDBC0A801E1","5691-4"
"19BF74BC3B604386C0A801E1","5691-5"
"7822594C3B60D1AEC0A801E1","5691-6"
"9975594C3B60DC2AC0A801E1","5691-7"
"A5B05A743B6230C1C0A801E0","5691-8"
"84E131A73A1F8B3FC0A80118","5692-1"
"B06414E93A5C67C4C0A80118","5692-2"
"25CB1603437E318EC0A80133","5693-1"
"369E73A143837261C0A80132","5693-2"
"E6FC73A143839769C0A80132","5693-3"
"3CF92D8544903F2CC0A80132","5693-4"
"8EE618BD454A352CC0A80133","5694-1"
"1E0019CB42E90DB4C0A80133","5695-1"
"EF1566ED3988C1D9C0A80119","5696-1"
"5EAB0D1F3B6B2169C0A801E0","5696-2"
"E9022A713C614745C0A80119","5696-3"
"E649117F3D2BC197C0A80118","5696-4"
"214D1ACA3FFDF35DC0A80133","5697-1"
"EB7B37D94727EE3EC0A80133","5698-1"
"66D93CE74B148439C0A80132","5699-1"
"94A353054B1558D0C0A80134","5699-2"
"C9F137E139730DA8C0A801E0","57-1"
"32C5092D4037A59FC0A80134","570-8"
"D6A05FC64326CF43C0A80133","5700-1"
"EC3304163F3682D8C0A80133","5701-1"
"0692129E3FBA7613C0A80133","5701-2"
"DF073C1B3FBD2F92C0A80134","5701-3"
"3A6F565B418D840EC0A80133","5701-4"
"C2A9377341E18557C0A80133","5701-5"
"93BA04AC434145DAC0A80133","5702-1"
"4389152C44CD6755C0A80134","5702-2"
"EA6F193F3A6B4A75C0A80119","5703-1"
"A7644C5A3A2F6782C0A80118","5704-1"
"F38C40E142C160ADC0A80132","5704-2"
"0C36585E437B1BB9C0A80134","5705-1"
"6212076843CB0356C0A80132","5705-10"
"0A2F13C843CB1437C0A80133","5705-11"
"2D5213C843CB1749C0A80133","5705-12"
"7F0F021143FBB1BEC0A80133","5705-13"
"50C2028144050142C0A80134","5705-14"
"359A0256440B8D7DC0A80134","5705-15"
"21B23F2C437C75C8C0A80133","5705-2"
"1EAE2C01438C47E5C0A80133","5705-3"
"A9E050B1438C63D4C0A80132","5705-4"
"8DEB04C6438E7023C0A80133","5705-5"
"BCCB5B104397940EC0A80133","5705-6"
"7268614D43BA3653C0A80133","5705-7"
"7739614D43BA389DC0A80133","5705-8"
"00B670E543BA7351C0A80132","5705-9"
"6EA6434F4475FF38C0A80134","5706-1"
"FDD716C23A3574D1C0A801E1","5707-1"
"B34A4E5C3A36ABBEC0A801E1","5707-2"
"97D61CB5439980F4C0A80133","5707-3"
"1B94160A3A3A4898C0A801E1","5708-1"
"8B0E3BC23A51F1BCC0A801E0","5708-2"
"AD3D02E94701F894C0A80134","5709-1"
"600835543A21259CC0A80118","571-1"
"615C35543A212983C0A80118","571-2"
"891135C33A22658BC0A80118","571-3"
"45120B8C3A24EE3BC0A80118","571-4"
"9FE4508941B9D6BFC0A80132","5710-1"
"796F503C441C8862C0A80132","5711-1"
"F150576E4431B0E1C0A80132","5711-2"
"AECA337A44395CDBC0A80133","5711-3"
"D11E6A473A41F83DC0A801E1","5712-1"
"0ABB6A473A41F982C0A801E1","5712-2"
"D0F6C65D098ACED9D9689790","5713-1"
"924F5DDA4186507AC0A80132","5714-1"
"2ADC2C01419B93E1C0A80134","5714-2"
"0F572E7B455B6557C0A80134","5715-1"
"51DD2E7B455B6989C0A80134","5715-2"
"64373B9A3992F29CC0A80119","5716-1"
"64403B1F3CA57BAEC0A801E1","5717-1"
"95C54E6343BA2FD1C0A80134","5718-1"
"6D4057C643C91D72C0A80132","5719-1"
"5D40207343CC8A00C0A80134","5719-2"
"C5F2159B43CD2C9FC0A80134","5719-3"
"EBEF159B43CD2FE3C0A80134","5719-4"
"A385604643CDDFB1C0A80133","5719-5"
"604C14534133729BC0A80133","572-2"
"7B0266E9476AF193C0A80132","5720-1"
"690B57483B1BB132C0A80118","5721-1"
"021253BE3E677EE7C0A80135","5721-10"
"69E757483B1BB533C0A80118","5721-2"
"67213E9C3DC6BE22C0A80134","5721-3"
"75653E9C3DC6C9A9C0A80134","5721-4"
"75E53E9C3DC6CC20C0A80134","5721-5"
"0FDA722E3DC6D17CC0A80132","5721-6"
"2A45722E3DC6D564C0A80132","5721-7"
"2F37722E3DC6D86DC0A80132","5721-8"
"225F2F883DC81F21C0A80135","5721-9"
"9EEB2AF8440635AEC0A80134","5722-1"
"FFB73C5945C68400C0A80132","5723-1"
"1AD00BAA3D3F6ACAC0A801E0","5724-1"
"D6B16BA95682DD59C0A86FA6","5725-3"
"777C5F7157E5629DC0A86FA6","5725-4"
"76E3346239E0E487C0A80118","5726-1"
"63A71199428527F9C0A80133","5726-2"
"F689304A4AEA2804C0A80135","5726-3"
"9437716C399C42D2C0A80118","5727-1"
"957E0A3E456DA744C0A80132","5728-1"
"BE772A794574743AC0A80133","5728-2"
"34681F5C42E926CCC0A80132","5729-1"
"004B3D623A21C810C0A80118","573-1"
"30670D53455C7376C0A80133","573-2"
"4570123848BF1298C0A80135","5730-1"
"02B3567B466B8BAEC0A80135","5731-1"
"FE1C7342489A5C69C0A80135","5731-10"
"B21B5CB849EBF409C0A80135","5731-11"
"9A95294546744969C0A80133","5731-2"
"86F84286466715A6C0A80134","5731-3"
"8CA442864667211AC0A80134","5731-4"
"166302F146BFEEE6C0A80134","5731-5"
"244C031846D78075C0A80132","5731-6"
"5B824A14476B5B54C0A80134","5731-7"
"A51A5D10477DD6E1C0A80135","5731-8"
"5C82604347967FE1C0A80134","5731-9"
"8FDD2427472C7985C0A80132","5732-1"
"B8FB6C9648C7395AC0A80135","5732-2"
"F9B02DC249B67434C0A80133","5732-3"
"2B45674049F1ABC1C0A80133","5732-4"
"3E816EB64A0BE527C0A80134","5732-5"
"52EE4B7439B97086C0A801E0","5733-1"
"75F30F28426398C8C0A80132","5734-1"
"A29A367B430B0818C0A80132","5734-2"
"CEC55FF43A2C62B9C0A801E1","5735-1"
"D01C5FF43A2C64C4C0A801E1","5735-2"
"194936DA47100B59C0A80134","5736-1"
"6232014D4730A80BC0A80135","5736-2"
"1BB5331849F75E5DC0A80135","5737-1"
"3DEF53D74A539999C0A80134","5737-2"
"88AD71354A54E43BC0A80135","5737-3"
"5CED23B643B0CF8BC0A80134","5738-1"
"5DF20A4742BB3DB2C0A80134","5739-1"
"001102EC47BF187BC0A80135","574-11"
"CDDB50344259C50DC0A80134","574-4"
"151C02ED4692A65EC0A80134","574-9"
"A9C55FF946A69138C0A80132","5740-1"
"7ECC015446A73833C0A80135","5740-2"
"2184203746B21E27C0A80133","5740-3"
"1D5A14D939D68BB8C0A80119","5741-1"
"8A39217E39D7EBBFC0A80119","5741-2"
"9CB83E1539E3DE38C0A80119","5742-1"
"878921B44463B4C2C0A80133","5743-1"
"3CD52F96446FAF16C0A80132","5743-2"
"F15A27C83F71F1C8C0A80133","5744-1"
"55D40CB83E8312E6C0A80133","5744-10"
"F9E4437F3D964622C0A80135","5744-2"
"FA3A437F3D964703C0A80135","5744-3"
"10DD27453DA1052CC0A80132","5744-4"
"41EC6B5F3DAC86A4C0A80133","5744-5"
"95C41CE13DB44C02C0A80132","5744-6"
"4EE50FA03DCAC042C0A80135","5744-7"
"55AA0FA03DCAC15EC0A80135","5744-8"
"DA202B8F3DCFD4C2C0A80132","5744-9"
"0D4D437F3D933A1FC0A80134","5745-1"
"3A4412B63ECF9F12C0A80134","5746-1"
"56EB67673ED0EE08C0A80133","5746-2"
"ED9168163EE9DE28C0A80134","5746-3"
"C7BD29733E6B8830C0A80134","5746-4"
"AFCD3B0443EA6D2AC0A80134","5747-1"
"CE373B0443EA6E8EC0A80134","5747-2"
"881E5FAD43EE3BADC0A80133","5747-3"
"0661051243F164CEC0A80133","5747-4"
"DEB238F643F53457C0A80133","5747-5"
"0367039C43859BD1C0A80133","5748-1"
"4B5107F448035C8AC0A80134","5749-1"
"559807F448035CF0C0A80134","5749-2"
"559C07F448035D0EC0A80134","5749-3"
"559E07F448035D34C0A80134","5749-4"
"570007F448035D50C0A80134","5749-5"
"57B007F448035D9AC0A80134","5749-6"
"57B207F448035DB6C0A80134","5749-7"
"605007F448035DD5C0A80134","5749-8"
"605207F448035DE8C0A80134","5749-9"
"D466009F3C7D7F3AC0A80118","575-3"
"511C51183CA79067C0A80118","575-4"
"42441CF9447E7F33C0A80133","575-5"
"612465D3484DED5FC0A80134","575-6"
"C1813E534650FBF3C0A80135","5750-1"
"73EC2A2C465A06B4C0A80133","5750-2"
"7EE6045146F6FBF2C0A80134","5750-3"
"27EF3A944162C9D5C0A80133","5751-1"
"0E0664C33BAF371CC0A80118","5752-1"
"11D70335471FAAF2C0A80132","5753-1"
"F9235F214336BEA0C0A80134","5754-1"
"281E5F214336CA18C0A80134","5754-2"
"41E75F214336CDE8C0A80134","5754-3"
"70CF5F214336D183C0A80134","5754-4"
"5524026044201D00C0A80134","5754-5"
"89434E924AC61C52C0A80132","5755-1"
"9769423E43B84E84C0A80133","5756-1"
"DB3A2EF9425AE731C0A80134","5757-1"
"4916713746107DD0C0A80135","5758-1"
"A67831AE45B9678DC0A80132","5759-1"
"59356BB8413D8E48C0A80134","576-1"
"A2E703A241906644C0A80132","5760-1"
"72FD35BB4550FFAEC0A80134","5760-10"
"DB74392441A17273C0A80133","5760-2"
"496244D84250808CC0A80134","5760-3"
"6C575034425A12EFC0A80134","5760-4"
"87B22D3E428AC1D1C0A80134","5760-5"
"4EEC6988454ED417C0A80135","5760-6"
"68956988454ED5DDC0A80135","5760-7"
"418566C64550FB53C0A80133","5760-8"
"59F866C64550FC67C0A80133","5760-9"
"636E66F746B742F4C0A80132","5761-1"
"25D9DC7071F8BD86AC02F3F6","5762-1"
"EB98133948800910C0A80134","5762-2"
"22FA133948800E22C0A80134","5762-3"
"C4BD5A544885668DC0A80135","5762-4"
"41A304534889DE1FC0A80135","5762-5"
"387604534889FD64C0A80135","5762-6"
"61EE009448930C5BC0A80135","5762-7"
"9859179B3A320BE5C0A80119","5763-1"
"AE2E0BBD3A2B8450C0A80119","5764-1"
"30140C0C41F3E50DC0A80132","5765-1"
"17AA52C146EE9D54C0A80132","5766-1"
"64882B3244D163EAC0A80134","5767-1"
"DAC268B14703DFDEC0A80135","5767-2"
"20D968B14703E61CC0A80135","5767-3"
"C7E8540B4742143BC0A80132","5768-1"
"BC786729478E53FCC0A80132","5768-2"
"9283437248130823C0A80133","5768-3"
"B1AE57DF39CA1CF1C0A801E0","5769-1"
"187D713239E70765C0A80119","5769-2"
"CDCA13C13A4C9A75C0A80119","5769-3"
"900B371D418A9CA1C0A8013C","577-11"
"3B5D047E3B7C91EDC0A80118","577-16"
"56102E1D3B8125EEC0A80118","577-17"
"69FE2E1D3B812E1BC0A80118","577-19"
"EF1137BE3B826F82C0A801E1","577-20"
"B62037BE3B827F07C0A801E1","577-21"
"A1E123F63C615CADC0A801E0","577-22"
"9B023B3C3C7D719BC0A801E1","577-23"
"2BB430753CA7A3E5C0A801E0","577-24"
"3C2555FE3D97A3D6C0A80135","577-25"
"C72332D245955764C0A80135","577-27"
"E82146724991C898C0A80133","577-30"
"97195A5C3A4902E4C0A801E1","577-7"
"A89454D1422500EAC0A80133","5770-1"
"C802280C41D1B063C0A80134","5771-1"
"F3DA012241D461ABC0A80133","5771-2"
"DA57012241D47230C0A80133","5771-3"
"0BA8102341D5D608C0A80132","5771-4"
"645321ED42E6E2C5C0A80132","5771-5"
"D3E421ED42E6E54BC0A80132","5771-6"
"11650D2C45A30EE2C0A80133","5771-7"
"A191607948C71B3FC0A80134","5771-8"
"97E40FA24D2AAA33C0A80135","5771-9"
"1BC6203D42ADE4FEC0A80133","5772-1"
"12E04C92443D6B73C0A80134","5773-1"
"268D07A147B5E5BEC0A80133","5774-1"
"9E0B2AF641C8F30AC0A80132","5775-1"
"0FF53E2B3E791770C0A80133","5776-1"
"BEEB66C147D80D5CC0A80134","5776-2"
"6BE5620746C6FD52C0A80132","5777-1"
"939E263A3BEA0E17C0A80118","5778-1"
"E5352184397D7F4FC0A80118","5779-1"
"06C650213A141B3BC0A801E1","5779-2"
"063B153A3A520BF1C0A80118","5779-3"
"BF7E169D3A9689B9C0A80119","5779-4"
"E841399C413C08E8C0A80133","578-1"
"066533474526C130C0A80133","5780-1"
"76F32E974526CBEEC0A80132","5780-2"
"FAA22E974526D539C0A80132","5780-3"
"930C0ED745301CE6C0A80134","5780-4"
"157C18B546563E14C0A80133","5780-5"
"302D04F54734D707C0A80132","5780-6"
"446A04F54734D871C0A80132","5780-7"
"5B191AE53BA8B3B1C0A801E1","5781-1"
"00A3324C3C8386C4C0A80118","5781-2"
"962C227B3D871419C0A801E2","5781-3"
"0EF3643D48A33EC8C0A80135","5782-1"
"A5B402B3435D1B75C0A80134","5783-1"
"440536B53A212C12C0A80119","5784-1"
"104B03214349235EC0A80133","5785-1"
"6A00243B43AC0096C0A80133","5785-2"
"B4E26BBE43E5F5F5C0A80133","5785-3"
"FE004BE944FB7F2DC0A80132","5786-1"
"81DD4CE941F0C81FC0A80132","5787-1"
"595410FD3B5DDBF9C0A801E0","5788-1"
"7BD338533C76ADE3C0A801E0","5788-2"
"BC2F39833D4ED18EC0A801E2","5788-3"
"97EA1C7A43DF824AC0A80133","5789-1"
"56701E7B43E038B9C0A80132","5789-2"
"A9DB710E43E05988C0A80132","5789-3"
"C631710E43E05BB4C0A80132","5789-4"
"98510290440A9142C0A80134","5789-5"
"3B823A96440C7BDDC0A80134","5789-6"
"E5D06AE2406D7E8DFFFFFFFF","579-1"
"F3D5424C3A240A2AC0A80118","579-2"
"031D53D93C9764D2C0A801E1","579-4"
"13DA3BA93BDFED5FC0A80118","5790-1"
"E1C336B83F48465FC0A80134","5791-1"
"B13415C43F7275F6C0A80134","5791-2"
"2DE1520440B07C43C0A80132","5791-3"
"0B4403A44460A4ACC0A80134","5791-4"
"F2733F1C42AF32FBC0A80133","5792-1"
"29E9146848586930C0A80134","5793-1"
"22941AE448593D30C0A80134","5793-2"
"961C677848E6A4CBC0A80133","5793-3"
"93C85DB648FFC672C0A80135","5793-4"
"7CC521CC493DBF9BC0A80133","5793-5"
"0A3911B74A9744D7C0A80135","5793-6"
"5DC44EF339F8F83EC0A80118","5794-1"
"12F34AAD39FD9E39C0A801E0","5794-2"
"BD2B6DF6439D8D12C0A80133","5795-1"
"D1316DF6439D8F9FC0A80133","5795-2"
"F2D4127F43D8DF61C0A80132","5795-3"
"98F4458F43DC6649C0A80132","5795-4"
"37A764BC446A5B06C0A80133","5796-1"
"612D03804362A760C0A80133","5797-1"
"7C53530D430CDF9DC0A80134","5798-1"
"CDC708C842D6253BC0A80134","5799-1"
"C601131742EFF44EC0A80132","5799-2"
"47CA4124440FF9CFC0A80133","58-10"
"191909F840569320C0A80134","58-2"
"03045AE8407C1DF7FFFFFFFF","58-3"
"4BAF0F2B407D61B0FFFFFFFF","58-4"
"E6FF3D8A408FFF9FC0A80132","58-5"
"1770599F40DC58F7C0A80132","58-6"
"2A5A36394110E147C0A80132","58-7"
"1670159E43BE88E8C0A80133","58-9"
"A1933B7D3F7A0680C0A80132","580-1"
"173F4FAF3A243AC4C0A80118","580-2"
"8FB3258E40B39C08C0A80134","580-3"
"83190228419D1A06C0A80134","580-4"
"177C233139F967FCC0A801E0","5800-1"
"48326CA43A1855CAC0A80119","5800-2"
"F9DB33563A187D6CC0A80118","5800-3"
"CEE568183A1C0C3DC0A80119","5800-4"
"1C612CC63A262B7BC0A80118","5800-5"
"82C44A173A4C80BAC0A801E1","5800-6"
"FD0D60E13A8D8362C0A80119","5800-7"
"2D1F607B42054708C0A80132","5801-1"
"C67D2AB546B155FFC0A80134","5802-1"
"CEE8200C406089B8FFFFFFFF","5803-1"
"F23705D0433DACD6C0A80132","5804-1"
"32AA74B33AB949CCC0A801E0","5805-1"
"7A3E65D13AB98141C0A801E1","5805-2"
"DB7A16C43AD25059C0A80118","5805-3"
"919E6F533AE4DA18C0A801E1","5805-4"
"61601E543AECBE25C0A801E0","5805-5"
"AAE338F63B13EF27C0A801E1","5805-6"
"714271463B22E482C0A801E1","5805-7"
"EF795AD647A09F7BC0A80132","5806-1"
"81025AD647A0A5ABC0A80132","5806-2"
"529A444A47A0F256C0A80134","5806-3"
"24781D7C47A7BF11C0A80134","5806-4"
"0FA2533A480FB7BFC0A80133","5806-5"
"0FA4533A480FB7D0C0A80133","5806-6"
"0FA6533A480FB7EDC0A80133","5806-7"
"0A96693448209B9AC0A80134","5806-8"
"C7541C3D48230849C0A80132","5806-9"
"A0002E513AB029B3C0A80118","5807-1"
"5F2840254877AF76C0A80135","5808-1"
"2D0E058657797082C0A86FA6","5808-2"
"58EF183C3A2A8613C0A80119","5809-1"
"6512183C3A2AAAE7C0A80119","5809-2"
"3BB46B7A3A310923C0A80118","5809-3"
"59B36A0C430A2301C0A80133","581-16"
"C55E223A43171CDCC0A80134","581-17"
"8313700C41A49D48C0A80133","581-2"
"C52C5E37437B5E1BC0A80132","581-21"
"3008717043D91C0CC0A80132","581-22"
"71966AE443E79F86C0A80134","581-23"
"66BA5F3D4640AB92C0A80135","581-24"
"D10352C34640CA43C0A80134","581-25"
"FA4A5B8C46DEFA0AC0A80135","581-26"
"23963D6541E3F43DC0A80133","581-7"
"2D04523C4212293EC0A80133","581-9"
"925101534B2A7BACC0A80135","5810-1"
"0BE074253991B19DC0A80119","5811-1"
"3D34308F42528717C0A80133","5812-1"
"7521706E422149E0C0A80134","5813-1"
"EABF233F39E5A791C0A80118","5814-1"
"0DBC1A483A0AA093C0A80118","5814-2"
"0F8C1A483A0AA1CBC0A80118","5814-3"
"79685B913A195334C0A80118","5814-4"
"255E0F133FC24284C0A80134","5815-1"
"F026718E3C914A16C0A801E0","5816-1"
"44644E2A3C921A1FC0A80119","5816-2"
"FDEA5E5C3CA79C18C0A80118","5816-3"
"9963517F3A993418C0A80119","5817-1"
"AF034F053A9A9217C0A801E0","5817-2"
"478E2C483A9B358AC0A80118","5817-3"
"6C9425E83A9B9905C0A801E0","5817-4"
"B3A925E83A9BA09CC0A801E0","5817-5"
"FCA52A093A9C8621C0A801E1","5817-6"
"9F630BA43A9C8C3EC0A801E1","5817-7"
"BBAA26C73A9D4774C0A80118","5817-8"
"79E801883A9E630BC0A801E0","5817-9"
"C91242FF3B38C2B3C0A80118","5818-1"
"05893FE9466CAF19C0A80132","5819-1"
"0D6F4112466D3B08C0A80132","5819-2"
"7EE448323A24AC99C0A801E0","582-1"
"D1780E9139FCFD91C0A801E0","5820-1"
"E223529F4280DD84C0A80134","5821-1"
"EAA12C5341011829C0A80132","5822-1"
"0F5C135646D86DA5C0A80135","5823-1"
"1BF7135646D87042C0A80135","5823-2"
"EFCA168E477AB91BC0A80133","5823-3"
"339268D640B1A0E4C0A80133","5824-1"
"42F21C2040C87312C0A80132","5824-10"
"509370364424FE3DC0A80132","5824-11"
"993A046D44A2FB44C0A80134","5824-12"
"649115FE459766B7C0A80133","5824-13"
"C631524D459A4E55C0A80135","5824-14"
"8DC5537D459A62DCC0A80135","5824-15"
"5AFC4FFE45A7ACE8C0A80133","5824-16"
"DC87244245A7F692C0A80135","5824-17"
"B7B414DB45A8ABA9C0A80134","5824-18"
"B644698C45AE3848C0A80134","5824-19"
"E33757DA40B4AFD8C0A80134","5824-2"
"63FD6BD145BCA66FC0A80134","5824-20"
"B110632C45C9F68FC0A80132","5824-21"
"43EC6F6845CD8E55C0A80132","5824-22"
"9D27686045D197A9C0A80133","5824-23"
"865E1CBE45D1CD61C0A80134","5824-24"
"2BB05F1F45D37611C0A80134","5824-25"
"4A214D2545D9D852C0A80132","5824-26"
"F1EC5B2E45DD5F34C0A80135","5824-27"
"01345B2E45DD634DC0A80135","5824-28"
"05B0556845E19C47C0A80132","5824-29"
"FD1C331240B5DE5EC0A80133","5824-3"
"E8174BEE45E1B703C0A80134","5824-30"
"25EE4BEE45E1BCFFC0A80134","5824-31"
"CF5F35C345FA603DC0A80133","5824-32"
"25F535C345FA66DFC0A80133","5824-33"
"6B3F13AA46053C21C0A80135","5824-34"
"DF5D05DF461A5E3CC0A80134","5824-35"
"386A6B9D462A53E5C0A80134","5824-36"
"2DFE331240B5E59CC0A80133","5824-4"
"7C9E033240B756DEC0A80132","5824-5"
"420F4BE840BB333AC0A80133","5824-6"
"35350E4240BC8F39C0A80132","5824-7"
"7B260AD340BF423AC0A80132","5824-8"
"414853DE40C7323CC0A80133","5824-9"
"3FEF661143377591C0A80132","5825-1"
"E2643F5744E72DA9C0A80133","5825-2"
"48FA12F83CE34199C0A801E0","5826-1"
"60505481459BED54C0A80135","5827-1"
"29D3545145A5261EC0A80134","5827-2"
"7E2F0635408494C2FFFFFFFF","5828-1"
"6D0F3DA4408985F4FFFFFFFF","5828-2"
"7217345F46B01A7CC0A80135","5828-3"
"E25965EF4B58846AC0A80133","5829-1"
"FE3C0A663F0007BBC0A80132","583-1"
"4BFA199147AD0FE6C0A80134","5830-1"
"AC7A16F83D1746CAC0A801E0","5831-1"
"62524CD13D7108ACC0A80118","5831-2"
"6CFA74723D75F664C0A80119","5831-3"
"74B20272442460F7C0A80132","5832-1"
"72A751F742A615B5C0A80132","5833-1"
"75F9588442A71DADC0A80133","5833-2"
"3EF3361942ADF5B0C0A80134","5833-3"
"EB8F623C42B2F472C0A80132","5833-4"
"8425650939DF60EDC0A80119","5834-1"
"B33B472A3C7A5170C0A80119","5834-10"
"025B11E339E31108C0A80118","5834-2"
"0C5211E339E3116BC0A80118","5834-3"
"9A09560239E6FAB3C0A80119","5834-4"
"C7AA4AD339E7010AC0A80118","5834-5"
"1A9B5EB839F43F77C0A801E0","5834-6"
"53322A3C3A1BDDA2C0A801E1","5834-7"
"C6DB281A3A224FD2C0A80119","5834-8"
"44A050DA3A268F82C0A80119","5834-9"
"367D0FC3454FD010C0A80134","5835-1"
"19170FC3454FEA95C0A80134","5835-2"
"3FA50FC3454FEEA6C0A80134","5835-3"
"917838FC455A5A91C0A80133","5835-4"
"ECCE05CA4575AEDCC0A80135","5835-5"
"F1F118473991A3FFC0A801E0","5836-1"
"F1B90971399484B5C0A80118","5836-2"
"FC0255D73A3540A3C0A80118","5837-1"
"1D4D0CCF3A3957F8C0A80119","5837-2"
"0154611C4286DDD0C0A80132","5838-1"
"B09E188B3CA35EBBC0A80119","5839-1"
"5ADB06433AB3B411C0A801E0","584-3"
"CFC852524501C904C0A80133","5840-1"
"F0EC0DE141FC36FEC0A80132","5841-1"
"A36E243B43AC2EB4C0A80133","5841-2"
"F5D0119544106A6EC0A80133","5841-3"
"EDA022C244231CB6C0A80133","5841-4"
"A45D0A7644356021C0A80133","5841-5"
"F3AF023A398F41F0C0A80119","5842-1"
"8E1511254590640BC0A80134","5843-1"
"DCC51AF34A1BF826C0A80135","5844-1"
"9AB302B44521318FC0A80132","5845-1"
"6B4D341D42E6C36CC0A80132","5846-1"
"74C30E6942FEB5BCC0A80132","5847-1"
"F72663913EBD01C7C0A80132","5848-1"
"C6CB560239E71954C0A80119","5848-2"
"C8D2560239E71A90C0A80119","5848-3"
"1435560239E73793C0A80119","5848-4"
"086546E139ED9E55C0A80119","5848-5"
"101046E139ED9FCAC0A80119","5848-6"
"355D0F173B9CDC57C0A801E0","5849-1"
"E13D04D93B9DD36DC0A80119","5849-2"
"3AB55BCB3BB81057C0A801E1","5849-3"
"A7802443407B45FDFFFFFFFF","585-1"
"ADA35C4F403D3B95C0A80134","585-2"
"5D51597041DC12B4C0A80133","5850-1"
"2395134E4552259DC0A80132","5850-2"
"B53848DF42406661C0A80132","5851-1"
"B6CA065843DBDF32C0A80132","5851-2"
"CDF45A98440251EEC0A80132","5851-3"
"CEA95A9844025236C0A80132","5851-4"
"D0845A9844025260C0A80132","5851-5"
"D0865A9844025286C0A80132","5851-6"
"D08E5A98440252AFC0A80132","5851-7"
"D0905A98440252E1C0A80132","5851-8"
"DCFF5A9844025440C0A80132","5851-9"
"2A8000A74824FF8DC0A80133","5852-1"
"7CE8525E45F0273AC0A80133","5853-1"
"AB12050D39C3D22CC0A80151","5854-1"
"0F581FCA3A6E9063C0A80119","5855-1"
"57C261BA3BC45263C0A80118","5855-2"
"43930ECF3C864704C0A801E0","5856-1"
"7B390ECF3C865CA8C0A801E0","5856-2"
"41D52D0C3C9B48BAC0A80119","5856-3"
"23C3028E449C9674C0A80132","5857-1"
